"trip.Combined"	"tripTime.mu"	"tripTime.md"	"tripTime.s"	"tripTime.n"	"Member.Type.mu"	"Member.Type.md"	"Member.Type.s"	"Member.Type.n"
"8571"	"Bladensburg Rd & Benning Rd NE (31617) - 18th & M St NW (31221)"	1752	1620	262.90682760248	5	1.8	2	0.447213595499958	5
"8572"	"17th & K St NW [formerly 17th & L St NW] (31213) - 27th & Crystal Dr (31009)"	2140	2160	91.6515138991168	3	2	2	0	3
"8573"	"Van Ness Metro / UDC (31300) - 8th & Eye St SE / Barracks Row (31608)"	3030	3030	296.98484809835	2	2	2	0	2
"8574"	"3rd & H St NE (31616) - Connecticut Ave & Newark St NW / Cleveland Park (31305)"	3560	1680	3308.35306459271	3	1.33333333333333	1	0.577350269189626	3
"8575"	"19th St & Constitution Ave NW (31235) - 18th & Hayes St (31004)"	2666.66666666667	2520	1430.94374452667	9	1.55555555555556	2	0.52704627669473	9
"8576"	"N Rhodes & 16th St N (31018) - Georgia & New Hampshire Ave NW (31400)"	2220	2220	593.9696961967	2	2	2	0	2
"8577"	"17th & K St NW / Farragut Square (31233) - 19th & East Capitol St SE (31601)"	2300	2100	510.294032886923	3	2	2	0	3
"8578"	"20th & Crystal Dr (31002) - Convention Center / 7th & M St NW (31223)"	1940	1980	242.487113059643	3	1.33333333333333	1	0.577350269189626	3
"8579"	"20th & Bell St (31000) - N Rhodes & 16th St N (31018)"	1560	1560	NA	1	2	2	NA	1
"8580"	"S Joyce & Army Navy Dr (31006) - 14th & Rhode Island Ave NW (31203)"	10020	5970	10483.2437728024	4	1.25	1	0.5	4
"8581"	"18th & M St NW (31221) - Pennsylvania & Minnesota Ave SE (31805)"	89580	89580	NA	1	2	2	NA	1
"8582"	"Columbus Circle / Union Station (31623) - 12th & Army Navy Dr (31008)"	3000	3000	NA	1	1	1	NA	1
"8583"	"15th & Crystal Dr (31003) - 5th St & K St NW (31600)"	1770	1770	212.132034355964	2	2	2	0	2
"8584"	"14th St Heights / 14th & Crittenden St NW (31402) - 19th & L St NW (31224)"	1464	1410	384.915575159021	10	2	2	0	10
"8585"	"12th & Army Navy Dr (31008) - Metro Center / 12th & G St NW (31230)"	1580	1560	91.6515138991168	3	2	2	0	3
"8586"	"3rd & H St NE (31616) - 37th & O St NW / Georgetown University (31236)"	2365.71428571429	2340	818.919148285453	7	1.71428571428571	2	0.487950036474267	7
"8587"	"14th & Rhode Island Ave NW (31203) - Alta Bicycle Share Warehouse (31902)"	1500	1500	NA	1	2	2	NA	1
"8588"	"13th & H St NE (31611) - 36th & Calvert St NW / Glover Park (31304)"	2820	2820	254.558441227157	2	1.5	1.5	0.707106781186548	2
"8589"	"15th & Crystal Dr (31003) - 4th & M St SW (31108)"	1500	1500	60	3	1.66666666666667	2	0.577350269189626	3
"8590"	"10th & Monroe St NE (31504) - 17th & K St NW / Farragut Square (31233)"	1470	1470	127.279220613579	2	2	2	0	2
"8591"	"19th & E Street NW (31206) - Wisconsin Ave & Macomb St NW (31302)"	2190	2190	806.101730552664	2	1.5	1.5	0.707106781186548	2
"8592"	"19th St & Pennsylvania Ave NW (31100) - S Joyce & Army Navy Dr (31006)"	2460	2220	843.421602758668	11	1.81818181818182	2	0.404519917477945	11
"8593"	"Georgia Ave and Fairmont St NW (31207) - 19th & East Capitol St SE (31601)"	1760	1680	484.974226119286	3	2	2	0	3
"8594"	"19th & E Street NW (31206) - 14th & D St SE (31607)"	1776	1650	400.199950024984	10	2	2	0	10
"8595"	"19th & East Capitol St SE (31601) - 19th St & Constitution Ave NW (31235)"	1500	1380	271.661554144122	5	1.8	2	0.447213595499958	5
"8596"	"Ward Circle / American University (31301) - 20th & E St NW (31204)"	3792	3180	3639.64833466092	10	1.4	1	0.516397779494322	10
"8597"	"Massachusetts Ave & Dupont Circle NW (31200) - 15th & Hayes St (31005)"	3465	3420	1535.48038085806	4	1.5	1.5	0.577350269189626	4
"8598"	"10th & U St NW (31111) - Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015)"	2344	1620	2790.98753644143	15	1.86666666666667	2	0.351865775274498	15
"8599"	"17th & Corcoran St NW (31214) - 12th & Newton St NE (31501)"	1540	1380	277.12812921102	3	1.66666666666667	2	0.577350269189626	3
"8600"	"7th & Water St SW / SW Waterfront (31609) - Eckington Pl & Q St NE (31505)"	1350	1200	384.187454245971	4	2	2	0	4
"8601"	"Lincoln Park / 13th & East Capitol St NE  (31619) - Connecticut Ave & Newark St NW / Cleveland Park (31305)"	5190	2160	6429.71227972139	4	1.5	1.5	0.577350269189626	4
"8602"	"Calvert St & Woodley Pl NW (31106) - Clarendon Blvd & Pierce St (31016)"	1800	1800	339.411254969543	2	1.5	1.5	0.707106781186548	2
"8603"	"20th & Crystal Dr (31002) - McPherson Square - 14th & H St NW (31216)"	2260	1980	1106.88752816174	3	1.66666666666667	2	0.577350269189626	3
"8604"	"Metro Center / 12th & G St NW (31230) - Pennsylvania & Minnesota Ave SE (31805)"	1920	1920	424.264068711929	2	1.5	1.5	0.707106781186548	2
"8605"	"Lincoln Park / 13th & East Capitol St NE  (31619) - Georgia & New Hampshire Ave NW (31400)"	2100	2100	254.558441227157	2	1.5	1.5	0.707106781186548	2
"8606"	"Convention Center / 7th & M St NW (31223) - Alta Bicycle Share Warehouse (31902)"	56460	56460	NA	1	2	2	NA	1
"8607"	"12th & Hayes St (31001) - 19th & E Street NW (31206)"	3612	3000	921.151453345214	5	1	1	0	5
"8608"	"Columbus Circle / Union Station (31623) - 15th & Hayes St (31005)"	5020	5280	503.189825016365	3	1	1	0	3
"8609"	"10th & Monroe St NE (31504) - 15th & P St NW (31201)"	1536.92307692308	1380	377.522286657459	13	1.61538461538462	2	0.506369683541833	13
"8610"	"S Joyce & Army Navy Dr (31006) - 17th & K St NW [formerly 17th & L St NW] (31213)"	1940	1800	466.047207909242	3	2	2	0	3
"8611"	"Clarendon Blvd & Pierce St (31016) - Kennedy Center (31211)"	1276.36363636364	840	1056.92521452131	22	1.86363636363636	2	0.351250086657104	22
"8612"	"14th St Heights / 14th & Crittenden St NW (31402) - 3rd & D St SE (31605)"	2620	2520	227.156333832011	3	1.66666666666667	2	0.577350269189626	3
"8613"	"13th & D St NE (31622) - Georgetown Harbor / 30th St NW (31215)"	1920	1920	558.569601750758	4	2	2	0	4
"8614"	"Lynn & 19th St North (31014) - 26th & Crystal Dr (31012)"	2108.57142857143	2160	117.108008753824	7	1	1	0	7
"8615"	"18th & Hayes St (31004) - North Capitol St & F St NW (31624)"	1920	1920	NA	1	2	2	NA	1
"8616"	"17th & Corcoran St NW (31214) - 23rd & Crystal Dr (31011)"	1860	1860	84.8528137423857	2	1	1	0	2
"8617"	"Adams Mill & Columbia Rd NW (31104) - Minnesota Ave Metro/DOES (31703)"	3300	3300	NA	1	1	1	NA	1
"8618"	"12th & Hayes St (31001) - Harvard St & Adams Mill Rd NW (31112)"	3075	2940	490.815647672321	4	2	2	0	4
"8619"	"3rd & H St NE (31616) - Lynn & 19th St North (31014)"	2148	2160	380.420819619537	5	2	2	0	5
"8620"	"Minnesota Ave Metro/DOES (31703) - Adams Mill & Columbia Rd NW (31104)"	3060	3060	NA	1	1	1	NA	1
"8621"	"14th & D St NW / Ronald Reagan Building (31231) - Clarendon Blvd & Pierce St (31016)"	8562.85714285714	2340	11041.6147887371	7	1	1	0	7
"8622"	"8th & Eye St SE / Barracks Row (31608) - 25th St & Pennsylvania Ave NW (31237)"	1938	1680	894.896642076614	10	1.9	2	0.316227766016838	10
"8623"	"1st & N ST SE (31209) - N Rhodes & 16th St N (31018)"	2370	2370	42.4264068711929	2	1	1	0	2
"8624"	"Good Hope Rd & MLK Ave SE (31802) - Massachusetts Ave & Dupont Circle NW (31200)"	2580	2580	NA	1	1	1	NA	1
"8625"	"Harvard St & Adams Mill Rd NW (31112) - 12th & Hayes St (31001)"	2760	2760	254.558441227157	2	2	2	0	2
"8626"	"N Rhodes & 16th St N (31018) - 1st & N ST SE (31209)"	2310	2310	77.4596669241483	4	1.75	2	0.5	4
"8627"	"8th & Eye St SE / Barracks Row (31608) - 15th & P St NW (31201)"	2001	1950	471.748148686854	20	1.5	1.5	0.512989176042577	20
"8628"	"Bladensburg Rd & Benning Rd NE (31617) - Adams Mill & Columbia Rd NW (31104)"	1935	1860	377.491721763537	4	1.5	1.5	0.577350269189626	4
"8629"	"Eckington Pl & Q St NE (31505) - 25th St & Pennsylvania Ave NW (31237)"	2508	1590	1764.04081585433	10	2	2	0	10
"8630"	"23rd & Crystal Dr (31011) - 8th & Eye St SE / Barracks Row (31608)"	5160	5160	NA	1	1	1	NA	1
"8631"	"M St & New Jersey Ave SE (31208) - Georgia & New Hampshire Ave NW (31400)"	5393.33333333333	2880	8479.57546107115	9	1.77777777777778	2	0.440958551844098	9
"8632"	"8th & H St NW (31228) - 36th & Calvert St NW / Glover Park (31304)"	4005	2070	3801.206746189	12	1.41666666666667	1	0.514928650544437	12
"8633"	"Georgetown Harbor / 30th St NW (31215) - 8th & Eye St SE / Barracks Row (31608)"	2565	2580	197.049667415531	8	1.25	1	0.462910049886276	8
"8634"	"8th & Eye St SE / Barracks Row (31608) - 7th & T St NW (31109)"	35400	31050	38557.2716877115	4	1.25	1	0.5	4
"8635"	"Georgia Ave and Fairmont St NW (31207) - USDA / 12th & Independence Ave SW (31217)"	1530	1500	370.135110466435	10	1.8	2	0.421637021355784	10
"8636"	"27th & Crystal Dr (31009) - 21st & M St NW (31212)"	2700	2700	NA	1	2	2	NA	1
"8637"	"14th & D St SE (31607) - 7th & T St NW (31109)"	1500	1440	274.95454169735	3	2	2	0	3
"8638"	"Connecticut Ave & Newark St NW / Cleveland Park (31305) - 13th & D St NE (31622)"	2640	2640	763.675323681471	2	1.5	1.5	0.707106781186548	2
"8639"	"18th & Bell St (31007) - 14th & Harvard St NW (31105)"	7080	7080	6788.22509939086	2	1	1	0	2
"8640"	"Clarendon Blvd & Pierce St (31016) - Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613)"	5560	4320	2442.00737099625	9	1	1	0	9
"8641"	"Columbus Circle / Union Station (31623) - Van Ness Metro / UDC (31300)"	2853.75	2760	776.134653265785	16	1.75	2	0.447213595499958	16
"8642"	"1st & N ST SE (31209) - 20th St & Florida Ave NW (31110)"	2400	2400	342.052627529741	5	1.8	2	0.447213595499958	5
"8643"	"Columbus Circle / Union Station (31623) - White House [17th & State Pl NW] (31210)"	1425	1230	807.376704430554	8	2	2	0	8
"8644"	"14th & D St SE (31607) - 20th St & Florida Ave NW (31110)"	2320	2400	138.56406460551	3	2	2	0	3
"8645"	"Anacostia Metro (31801) - L'Enfant Plaza / 7th & C St SW (31218)"	1350	1380	198.997487421324	4	1.5	1.5	0.577350269189626	4
"8646"	"7th & F St NW / National Portrait Gallery (31232) - John McCormack Dr & Michigan Ave NE (31502)"	2310	2430	944.690425483396	6	1.33333333333333	1	0.516397779494322	6
"8647"	"20th & Crystal Dr (31002) - Lincoln Park / 13th & East Capitol St NE  (31619)"	2370	2370	212.132034355964	2	2	2	0	2
"8648"	"Bladensburg Rd & Benning Rd NE (31617) - 14th & Harvard St NW (31105)"	1545	1560	287.228132326901	4	2	2	0	4
"8649"	"Eastern Market / 7th & North Carolina Ave SE (31610) - 20th & Bell St (31000)"	1680	1680	NA	1	2	2	NA	1
"8650"	"14th & D St NW / Ronald Reagan Building (31231) - 12th & Hayes St (31001)"	3185	2970	1705.99211337834	12	1.5	1.5	0.522232967867094	12
"8651"	"5th St & K St NW (31600) - Connecticut Ave & Newark St NW / Cleveland Park (31305)"	1352.72727272727	1260	231.391050349442	11	2	2	0	11
"8652"	"1st & N ST SE (31209) - Connecticut Ave & Newark St NW / Cleveland Park (31305)"	3240	3240	NA	1	1	1	NA	1
"8653"	"12th & Hayes St (31001) - 4th St & Massachusetts Ave NW (31604)"	12510	12510	212.132034355964	2	1	1	0	2
"8654"	"27th & Crystal Dr (31009) - 8th & H St NW (31228)"	2460	2460	NA	1	2	2	NA	1
"8655"	"Harvard St & Adams Mill Rd NW (31112) - McPherson Square - 14th & H St NW (31216)"	1506.92307692308	1260	615.244791807419	26	1.84615384615385	2	0.36794648440312	26
"8656"	"21st & M St NW (31212) - 15th & Hayes St (31005)"	4212	4680	2077.33483097935	5	1.2	1	0.447213595499958	5
"8657"	"Good Hope & Naylor Rd SE (31700) - 3rd & D St SE (31605)"	1536	1320	537.661603613276	5	2	2	0	5
"8658"	"8th & Eye St SE / Barracks Row (31608) - 12th & Hayes St (31001)"	2520	2520	NA	1	2	2	NA	1
"8659"	"16th & Harvard St NW (31103) - S Joyce & Army Navy Dr (31006)"	2160	2100	274.95454169735	3	2	2	0	3
"8660"	"Benning Branch Library (31705) - 13th & H St NE (31611)"	1170	1140	114.891252930761	4	2	2	0	4
"8661"	"Bladensburg Rd & Benning Rd NE (31617) - 10th St & Constitution Ave NW (31219)"	1500	1230	616.804669243027	26	1.65384615384615	2	0.485164524037584	26
"8662"	"Clarendon Blvd & Pierce St (31016) - 3rd & H St NE (31616)"	3180	3420	516.139516022558	5	1.4	1	0.547722557505166	5
"8663"	"M St & New Jersey Ave SE (31208) - 37th & O St NW / Georgetown University (31236)"	2076	2160	150.598804776134	5	1.4	1	0.547722557505166	5
"8664"	"3rd & D St SE (31605) - Park Rd & Holmead Pl NW (31602)"	2616	2160	886.498730963559	5	1.2	1	0.447213595499958	5
"8665"	"1st & N ST SE (31209) - 10th & Monroe St NE (31504)"	2070	2070	636.396103067893	2	2	2	0	2
"8666"	"White House [17th & State Pl NW] (31210) - 7th & Water St SW / SW Waterfront (31609)"	846	780	221.720544830649	10	2	2	0	10
"8667"	"13th St & New York Ave NW (31227) - 18th & Bell St (31007)"	1702.5	1620	254.432140826811	8	2	2	0	8
"8668"	"20th & Crystal Dr (31002) - Massachusetts Ave & Dupont Circle NW (31200)"	3210	3030	1253.23581180878	10	1.3	1	0.483045891539648	10
"8669"	"White House [17th & State Pl NW] (31210) - Lamont & Mt Pleasant NW (31107)"	1320	1320	NA	1	2	2	NA	1
"8670"	"20th & Crystal Dr (31002) - 17th & K St NW [formerly 17th & L St NW] (31213)"	1830	1830	127.279220613579	2	2	2	0	2
"8671"	"20th & Crystal Dr (31002) - Metro Center / 12th & G St NW (31230)"	2050	1860	398.748040747538	6	1.16666666666667	1	0.408248290463863	6
"8672"	"27th & Crystal Dr (31009) - 10th & U St NW (31111)"	4440	4440	2036.46752981726	2	1	1	0	2
"8673"	"12th & Hayes St (31001) - 14th & R St NW (31202)"	1800	1800	NA	1	2	2	NA	1
"8674"	"Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015) - 20th & Crystal Dr (31002)"	3678	1980	3486.8954673176	10	1.5	1.5	0.52704627669473	10
"8675"	"Kennedy Center (31211) - 4th & M St SW (31108)"	2068	1860	794.653563330767	15	1.53333333333333	2	0.516397779494322	15
"8676"	"C & O Canal & Wisconsin Ave NW (31225) - 23rd & Eads (31013)"	2340	2100	415.692193816531	3	1.66666666666667	2	0.577350269189626	3
"8677"	"17th & K St NW / Farragut Square (31233) - 10th & Monroe St NE (31504)"	1600	1650	238.997907940634	6	1.83333333333333	2	0.408248290463863	6
"8678"	"5th St & K St NW (31600) - 14th St Heights / 14th & Crittenden St NW (31402)"	3492	1560	4241.45258136879	5	1.6	2	0.547722557505166	5
"8679"	"S Glebe & Potomac Ave (31010) - Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015)"	3390	3300	645.290632196067	4	1	1	0	4
"8680"	"1st & N ST SE (31209) - S Glebe & Potomac Ave (31010)"	38670	38670	48832.794308743	2	1.5	1.5	0.707106781186548	2
"8681"	"Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015) - S Glebe & Potomac Ave (31010)"	14740	2820	35949.6272581511	9	1.33333333333333	1	0.5	9
"8682"	"11th & Kenyon St NW (31102) - White House [17th & State Pl NW] (31210)"	1120	1050	246.098975784852	18	2	2	0	18
"8683"	"27th & Crystal Dr (31009) - 14th & G St NW (31238)"	4800	4230	3286.82217346786	10	1	1	0	10
"8684"	"5th St & K St NW (31600) - 26th & Crystal Dr (31012)"	2820	2820	NA	1	1	1	NA	1
"8685"	"Eastern Market / 7th & North Carolina Ave SE (31610) - Anacostia Library (31804)"	1260	1260	NA	1	2	2	NA	1
"8686"	"12th & Hayes St (31001) - 36th & Calvert St NW / Glover Park (31304)"	5280	5280	NA	1	1	1	NA	1
"8687"	"16th & U St NW (31229) - Clarendon Blvd & Pierce St (31016)"	1485	1470	279.131305507436	8	1.625	2	0.517549169506766	8
"8688"	"15th & Hayes St (31005) - 16th & Harvard St NW (31103)"	3480	3480	1272.79220613579	2	1.5	1.5	0.707106781186548	2
"8689"	"Ward Circle / American University (31301) - Lynn & 19th St North (31014)"	1276.36363636364	1140	253.269529445321	11	1.72727272727273	2	0.467099366496914	11
"8690"	"19th & L St NW (31224) - 12th & Army Navy Dr (31008)"	1800	1800	NA	1	2	2	NA	1
"8691"	"10th & Monroe St NE (31504) - C & O Canal & Wisconsin Ave NW (31225)"	3590	3420	1648.16261333644	6	1.33333333333333	1	0.516397779494322	6
"8692"	"12th & Newton St NE (31501) - C & O Canal & Wisconsin Ave NW (31225)"	2940	3300	676.165660175079	3	1	1	0	3
"8693"	"John McCormack Dr & Michigan Ave NE (31502) - 4th & M St SW (31108)"	1566.66666666667	1380	345.253530032641	9	2	2	0	9
"8694"	"C & O Canal & Wisconsin Ave NW (31225) - 12th & Army Navy Dr (31008)"	3770	3900	782.68767717398	6	1	1	0	6
"8695"	"14th St Heights / 14th & Crittenden St NW (31402) - 3rd & H St NE (31616)"	2040	2040	339.411254969543	2	2	2	0	2
"8696"	"Adams Mill & Columbia Rd NW (31104) - 4th & Adams St NE (31500)"	1397.14285714286	1500	198.134153686695	7	1.57142857142857	2	0.534522483824849	7
"8697"	"Tenleytown / Wisconsin Ave & Albemarle St NW (31303) - Alta Bicycle Share Warehouse (31902)"	59880	59880	NA	1	1	1	NA	1
"8698"	"19th & L St NW (31224) - 10th & Monroe St NE (31504)"	1520	1560	188.467503830236	6	2	2	0	6
"8699"	"13th St & New York Ave NW (31227) - Pennsylvania & Minnesota Ave SE (31805)"	1560	1560	60	3	2	2	0	3
"8700"	"Tenleytown / Wisconsin Ave & Albemarle St NW (31303) - 3rd & H St NE (31616)"	6180	6180	4327.49350086167	2	2	2	0	2
"8701"	"Columbus Circle / Union Station (31623) - Tenleytown / Wisconsin Ave & Albemarle St NW (31303)"	2588	2640	501.415140235257	15	1.66666666666667	2	0.487950036474267	15
"8702"	"17th & K St NW / Farragut Square (31233) - Wisconsin Ave & Macomb St NW (31302)"	2120	2190	581.308867986718	6	1.66666666666667	2	0.516397779494322	6
"8703"	"John McCormack Dr & Michigan Ave NE (31502) - 25th St & Pennsylvania Ave NW (31237)"	1680	1680	NA	1	1	1	NA	1
"8704"	"5th St & K St NW (31600) - John McCormack Dr & Michigan Ave NE (31502)"	1248.75	1200	152.134808640232	16	2	2	0	16
"8705"	"Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015) - Connecticut Ave & Newark St NW / Cleveland Park (31305)"	1590	1590	127.279220613579	2	2	2	0	2
"8706"	"19th & E Street NW (31206) - Van Ness Metro / UDC (31300)"	23540	2220	37709.4311810719	3	1.66666666666667	2	0.577350269189626	3
"8707"	"34th St & Wisconsin Ave NW (31226) - 3rd & D St SE (31605)"	3586.66666666667	3240	1549.80643952721	9	1.44444444444444	1	0.52704627669473	9
"8708"	"36th & Calvert St NW / Glover Park (31304) - 3rd & D St SE (31605)"	5940	5940	2036.46752981726	2	1	1	0	2
"8709"	"25th St & Pennsylvania Ave NW (31237) - John McCormack Dr & Michigan Ave NE (31502)"	1980	1980	NA	1	1	1	NA	1
"8710"	"North Capitol St & F St NW (31624) - 15th & Crystal Dr (31003)"	2304	1740	1259.71425331303	5	1.6	2	0.547722557505166	5
"8711"	"12th & Hayes St (31001) - 10th St & Constitution Ave NW (31219)"	2620	2400	544.426303552648	3	2	2	0	3
"8712"	"N Rhodes & 16th St N (31018) - 14th & V St NW (31101)"	1770	1710	432.897216438267	10	1.8	2	0.421637021355784	10
"8713"	"14th St Heights / 14th & Crittenden St NW (31402) - Georgia Ave and Fairmont St NW (31207)"	2550	1800	1706.57551839935	4	2	2	0	4
"8714"	"34th St & Wisconsin Ave NW (31226) - 14th St Heights / 14th & Crittenden St NW (31402)"	2400	2400	NA	1	2	2	NA	1
"8715"	"White House [17th & State Pl NW] (31210) - 17th & K St NW [formerly 17th & L St NW] (31213)"	470	450	198.695747312317	6	2	2	0	6
"8716"	"34th St & Wisconsin Ave NW (31226) - 7th & Water St SW / SW Waterfront (31609)"	2670	2670	975.807358037436	2	1.5	1.5	0.707106781186548	2
"8717"	"12th & Newton St NE (31501) - 17th & K St NW [formerly 17th & L St NW] (31213)"	1965	1950	552.901437871163	4	1.75	2	0.5	4
"8718"	"Clarendon Blvd & Pierce St (31016) - Calvert St & Woodley Pl NW (31106)"	1662.85714285714	1620	239.284648185258	7	1.57142857142857	2	0.534522483824849	7
"8719"	"16th & Harvard St NW (31103) - 12th & Hayes St (31001)"	4100	4500	908.625335328044	3	1.66666666666667	2	0.577350269189626	3
"8720"	"White House [17th & State Pl NW] (31210) - 3rd & D St SE (31605)"	1470	1470	381.837661840736	2	2	2	0	2
"8721"	"M St & New Jersey Ave SE (31208) - 10th & Monroe St NE (31504)"	1920	1800	317.490157327751	3	2	2	0	3
"8722"	"7th & Water St SW / SW Waterfront (31609) - Park Rd & Holmead Pl NW (31602)"	2415	2610	727.255113423068	4	1.5	1.5	0.577350269189626	4
"8723"	"19th St & Constitution Ave NW (31235) - "	180	180	NA	1	1	1	NA	1
"8724"	"20th & Bell St (31000) - Lynn & 19th St North (31014)"	2990	2280	1593.07250305816	6	1.16666666666667	1	0.408248290463863	6
"8725"	"23rd & Crystal Dr (31011) - Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015)"	2955	2430	1415.94491418275	4	1.5	1.5	0.577350269189626	4
"8726"	"20th & Crystal Dr (31002) - Bladensburg Rd & Benning Rd NE (31617)"	2520	2520	NA	1	2	2	NA	1
"8727"	"Lynn & 19th St North (31014) - Wisconsin Ave & Macomb St NW (31302)"	1500	1500	84.8528137423857	2	1.5	1.5	0.707106781186548	2
"8728"	"20th & Bell St (31000) - Columbus Circle / Union Station (31623)"	2070	2070	296.98484809835	2	2	2	0	2
"8729"	"Anacostia Library (31804) - Columbus Circle / Union Station (31623)"	1350	1380	103.923048454133	4	1.75	2	0.5	4
"8730"	"12th & Army Navy Dr (31008) - Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015)"	3128.57142857143	2460	1993.11672656528	7	1.14285714285714	1	0.377964473009227	7
"8731"	"Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015) - 8th & Eye St SE / Barracks Row (31608)"	2550	2550	381.837661840736	2	2	2	0	2
"8732"	"10th & U St NW (31111) - 12th & Hayes St (31001)"	3000	2280	1299.38446966246	3	1.66666666666667	2	0.577350269189626	3
"8733"	"Clarendon Blvd & Pierce St (31016) - 16th & U St NW (31229)"	1414.28571428571	1320	512.755966633916	14	1.71428571428571	2	0.468807230938495	14
"8734"	"19th & E Street NW (31206) - 20th & Crystal Dr (31002)"	1688.57142857143	1620	222.967005887162	7	2	2	0	7
"8735"	"19th & East Capitol St SE (31601) - McPherson Square - 14th & H St NW (31216)"	1560	1560	174.928556845359	5	2	2	0	5
"8736"	"S Joyce & Army Navy Dr (31006) - 13th St & New York Ave NW (31227)"	1534.28571428571	1560	307.617573341595	7	2	2	0	7
"8737"	"18th & Bell St (31007) - 19th & L St NW (31224)"	4908	5160	1983.81450745779	5	1.2	1	0.447213595499958	5
"8738"	"5th St & K St NW (31600) - Tenleytown / Wisconsin Ave & Albemarle St NW (31303)"	2580	2580	NA	1	2	2	NA	1
"8739"	"Lincoln Park / 13th & East Capitol St NE  (31619) - White House [17th & State Pl NW] (31210)"	1220	1200	205.669638012031	9	1.88888888888889	2	0.333333333333333	9
"8740"	"3rd & D St SE (31605) - 20th & Crystal Dr (31002)"	2706	2370	1030.51443463932	10	1.7	2	0.483045891539648	10
"8741"	"Adams Mill & Columbia Rd NW (31104) - 1st & N ST SE (31209)"	2747.14285714286	2250	1236.63581214039	14	1.71428571428571	2	0.468807230938495	14
"8742"	"Kennedy Center (31211) - Bladensburg Rd & Benning Rd NE (31617)"	2480	1860	1397.28307797669	3	1.66666666666667	2	0.577350269189626	3
"8743"	"Calvert St & Woodley Pl NW (31106) - 4th & Adams St NE (31500)"	1284	1260	273.642102023793	5	1.8	2	0.447213595499958	5
"8744"	"Clarendon Blvd & Pierce St (31016) - 12th & Army Navy Dr (31008)"	1140	1140	0	2	2	2	0	2
"8745"	"14th & D St SE (31607) - Connecticut Ave & Newark St NW / Cleveland Park (31305)"	1860	1860	NA	1	2	2	NA	1
"8746"	"McPherson Square - 14th & H St NW (31216) - Wisconsin Ave & Macomb St NW (31302)"	1770	1770	127.279220613579	2	2	2	0	2
"8747"	"L'Enfant Plaza / 7th & C St SW (31218) - Tenleytown / Wisconsin Ave & Albemarle St NW (31303)"	6570	5640	2946.11608732582	4	1.25	1	0.5	4
"8748"	"3rd & H St NE (31616) - 19th & E Street NW (31206)"	1217.14285714286	1170	354.127933671708	14	1.78571428571429	2	0.42581531362632	14
"8749"	"7th & Water St SW / SW Waterfront (31609) - 13th & D St NE (31622)"	3773.33333333333	1380	6785.60240509271	9	1.66666666666667	2	0.5	9
"8750"	"Eckington Pl & Q St NE (31505) - Lynn & 19th St North (31014)"	1960	2040	366.606055596467	3	2	2	0	3
"8751"	"15th & Hayes St (31005) - 14th & D St NW / Ronald Reagan Building (31231)"	1860	1860	NA	1	2	2	NA	1
"8752"	"14th & D St NW / Ronald Reagan Building (31231) - 15th & Hayes St (31005)"	2920	1860	1888.17372082126	3	2	2	0	3
"8753"	"26th & Crystal Dr (31012) - McPherson Square - 14th & H St NW (31216)"	2820	2820	NA	1	1	1	NA	1
"8754"	"13th & D St NE (31622) - Anacostia Library (31804)"	1080	1080	NA	1	2	2	NA	1
"8755"	"Connecticut Ave & Newark St NW / Cleveland Park (31305) - 19th & E Street NW (31206)"	1423.63636363636	1320	224.645174765572	11	2	2	0	11
"8756"	"Wisconsin Ave & Macomb St NW (31302) - Eastern Market / 7th & North Carolina Ave SE (31610)"	2610	2580	837.854402626136	4	1.5	1.5	0.577350269189626	4
"8757"	"Clarendon Blvd & Pierce St (31016) - 7th & F St NW / National Portrait Gallery (31232)"	3810	2100	3233.93877493066	6	1.66666666666667	2	0.516397779494322	6
"8758"	"19th St & Pennsylvania Ave NW (31100) - 18th & Bell St (31007)"	2180	2400	381.051177665153	3	1.33333333333333	1	0.577350269189626	3
"8759"	"18th & Bell St (31007) - 19th St & Pennsylvania Ave NW (31100)"	2100	1980	336.749164809655	5	1.4	1	0.547722557505166	5
"8760"	"15th & P St NW (31201) - 12th & Hayes St (31001)"	1920	1920	509.116882454314	2	2	2	0	2
"8761"	"3rd & H St NE (31616) - 12th & Newton St NE (31501)"	1147.5	1140	100.099950049938	16	2	2	0	16
"8762"	"16th & U St NW (31229) - 12th & Hayes St (31001)"	3480	3420	360	4	1.5	1.5	0.577350269189626	4
"8763"	"Harvard St & Adams Mill Rd NW (31112) - L'Enfant Plaza / 7th & C St SW (31218)"	5748	4290	3360.69040525901	10	1.3	1	0.483045891539648	10
"8764"	"Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613) - Anacostia Library (31804)"	1240	1440	399.499687108764	3	1.66666666666667	2	0.577350269189626	3
